Tree,Order,Start X,Start Y,Start Z,End X,End Y,End Z,Point Type,Length(µm),Length To Beginning (µm),Start Diameter(µm),End Diameter(µm),Avg Diameter(µm),Surface Area(µm²),Volume(µm³),Spines,none Spine,thin Spine,stubby Spine,mushroom Spine,filopodia Spine,branched Spine,detached Spine,other Spine
2,4,543.11,-29.88,0,545.39,-30.54,0,CP,2.4,94.2,1.3,1.3,1.3,9.76698,3.19585,0,0,0,0,0,0,0,0,0
2,4,545.39,-30.54,0,546.05,-30.86,0,CP,0.7,94.9,1.3,1.3,1.3,3.00003,0.98164,0,0,0,0,0,0,0,0,0
2,4,546.05,-30.86,0,547.35,-32.17,0,CP,1.8,96.8,1.3,1.3,1.3,7.58909,2.48322,0,0,0,0,0,0,0,0,0
2,4,547.35,-32.17,0,547.68,-33.47,0,CP,1.3,98.1,1.3,1.3,1.3,5.5316,1.80999,0,0,0,0,0,0,0,0,0
2,4,547.68,-33.47,0,548.01,-34.45,0,CP,1,99.1,1.3,1.3,1.3,4.24261,1.38822,0,0,0,0,0,0,0,0,0
2,4,548.01,-34.45,0,548.33,-35.76,0,CP,1.3,100.5,1.3,1.3,1.3,5.5316,1.80999,0,0,0,0,0,0,0,0,0
2,4,548.33,-35.76,0,548.98,-37.06,0,CP,1.5,101.9,1.3,1.3,1.3,5.9999,1.96323,0,0,0,0,0,0,0,0,0
2,4,548.98,-37.06,0,549.96,-38.37,0,CP,1.6,103.6,1.3,1.3,1.3,6.70784,2.19487,0,0,0,0,0,0,0,0,0
2,4,549.96,-38.37,0,551.27,-39.02,0,CP,1.5,105,1.3,1.3,1.3,6.00007,1.96328,0,0,0,0,0,0,0,0,0
2,4,551.27,-39.02,0,552.57,-39.35,0,CP,1.3,106.4,1.3,1.3,1.3,5.53135,1.80991,0,0,0,0,0,0,0,0,0
2,4,552.57,-39.35,0,553.55,-39.35,0,CP,1,107.4,1.3,1.3,1.3,4.025,1.31702,0,0,0,0,0,0,0,0,0
2,4,553.55,-39.35,0,555.51,-39.35,0,CP,2,109.3,1.3,1.3,1.3,8.04951,2.63388,0,0,0,0,0,0,0,0,0
2,4,555.51,-39.35,0,557.14,-39.35,0,CP,1.6,110.9,1.3,1.3,1.3,6.70834,2.19503,0,0,0,0,0,0,0,0,0
2,4,557.14,-39.35,0,558.45,-38.37,0,CP,1.6,112.6,1.3,1.3,1.3,6.70786,2.19488,0,0,0,0,0,0,0,0,0
2,4,558.45,-38.37,0,559.42,-38.37,0,CP,1,113.6,1.3,1.3,1.3,4.025,1.31702,0,0,0,0,0,0,0,0,0
2,4,559.42,-38.37,0,561.06,-37.06,0,CP,2.1,115.6,1.3,1.3,1.3,8.59032,2.81084,0,0,0,0,0,0,0,0,0
2,4,561.06,-37.06,0,562.36,-36.08,0,CP,1.6,117.3,1.3,1.3,1.3,6.70823,2.195,0,0,0,0,0,0,0,0,0
2,4,562.36,-36.08,0,564.32,-35.1,0,CP,2.2,119.5,1.3,1.3,1.3,8.99965,2.94477,0,0,0,0,0,0,0,0,0
2,4,564.32,-35.1,0,565.3,-34.78,0,CP,1,120.5,1.3,1.3,1.3,4.24271,1.38826,0,0,0,0,0,0,0,0,0
2,4,565.3,-34.78,0,566.6,-34.78,0,CP,1.3,121.8,1.3,1.3,1.3,5.36617,1.75586,0,0,0,0,0,0,0,0,0
2,4,566.6,-34.78,0,568.89,-35.1,0,CP,2.3,124.1,1.3,1.3,1.3,9.48677,3.10416,0,0,0,0,0,0,0,0,0
2,4,568.89,-35.1,0,570.19,-35.43,0,CP,1.3,125.5,1.3,1.3,1.3,5.53158,1.80999,0,0,0,0,0,0,0,0,0
2,4,570.19,-35.43,0,571.5,-35.76,0,CP,1.3,126.8,1.3,1.3,1.3,5.53158,1.80999,0,0,0,0,0,0,0,0,0
2,4,571.5,-35.76,0,573.13,-35.76,0,CP,1.6,128.4,1.3,1.3,1.3,6.70809,2.19495,0,0,0,0,0,0,0,0,0
2,4,573.13,-35.76,0,575.74,-36.08,0,CP,2.6,131.1,1.3,1.3,1.3,10.8164,3.53922,0,0,0,0,0,0,0,0,0
2,4,575.74,-36.08,0,578.35,-36.08,0,CP,2.6,133.7,1.3,1.3,1.3,10.7328,3.51189,0,0,0,0,0,0,0,0,0
2,4,578.35,-36.08,0,579.33,-36.08,0,BP,1,134.7,1.3,1.3,1.3,4.025,1.31702,0,0,0,0,0,0,0,0,0
2,5,579.33,-36.08,0,578.68,-34.45,0,CP,1.8,136.4,1.3,1.3,1.3,7.22481,2.36403,0,0,0,0,0,0,0,0,0
2,5,578.68,-34.45,0,579,-32.82,0,CP,1.7,138.1,1.3,1.3,1.3,6.84095,2.23842,0,0,0,0,0,0,0,0,0
2,5,579,-32.82,0,579.33,-30.54,0,CP,2.3,140.4,1.3,1.3,1.3,9.48659,3.10411,0,0,0,0,0,0,0,0,0
2,5,579.33,-30.54,0,580.96,-28.91,0,CP,2.3,142.7,1.3,1.3,1.3,9.48647,3.10407,0,0,0,0,0,0,0,0,0
2,5,580.96,-28.91,0,582.59,-27.27,0,CP,2.3,145,1.3,1.3,1.3,9.48665,3.10412,0,0,0,0,0,0,0,0,0
2,5,582.59,-27.27,0,582.92,-24.66,0,CP,2.6,147.6,1.3,1.3,1.3,10.8164,3.53923,0,0,0,0,0,0,0,0,0
2,5,582.92,-24.66,0,584.55,-24.01,0,BP,1.8,149.4,1.3,1.3,1.3,7.22482,2.36403,0,0,0,0,0,0,0,0,0
2,6,584.55,-24.01,0,585.53,-22.38,0,CP,1.9,151.3,1.3,1.3,1.3,7.82283,2.55971,0,0,0,0,0,0,0,0,0
2,6,585.53,-22.38,0,585.53,-21.07,0,CP,1.3,152.6,1.3,1.3,1.3,5.36642,1.75595,0,0,0,0,0,0,0,0,0
2,6,585.53,-21.07,0,585.53,-19.12,0,CP,2,154.5,1.3,1.3,1.3,8.04966,2.63393,0,0,0,0,0,0,0,0,0
2,6,585.53,-19.12,0,585.53,-17.49,0,CP,1.6,156.2,1.3,1.3,1.3,6.70806,2.19494,0,0,0,0,0,0,0,0,0
2,6,585.53,-17.49,0,586.18,-15.53,0,CP,2.1,158.2,1.3,1.3,1.3,8.48505,2.77639,0,0,0,0,0,0,0,0,0
2,6,586.18,-15.53,0,586.51,-13.9,0,CP,1.7,159.9,1.3,1.3,1.3,6.84089,2.2384,0,0,0,0,0,0,0,0,0
2,6,586.51,-13.9,0,587.16,-12.59,0,CP,1.5,161.4,1.3,1.3,1.3,5.99993,1.96323,0,0,0,0,0,0,0,0,0
2,6,587.16,-12.59,0,587.81,-10.96,0,CP,1.8,163.1,1.3,1.3,1.3,7.22481,2.36403,0,0,0,0,0,0,0,0,0
2,6,587.81,-10.96,0,589.44,-9.98,0,CP,1.9,165,1.3,1.3,1.3,7.82269,2.55966,0,0,0,0,0,0,0,0,0
2,6,589.44,-9.98,0,590.75,-8.35,0,CP,2.1,167.1,1.3,1.3,1.3,8.59065,2.81094,0,0,0,0,0,0,0,0,0
2,6,590.75,-8.35,0,591.07,-6.72,0,CP,1.7,168.8,1.3,1.3,1.3,6.84084,2.23839,0,0,0,0,0,0,0,0,0
2,6,591.07,-6.72,0,591.73,-5.74,0,CP,1.2,170,1.3,1.3,1.3,4.83718,1.58277,0,0,0,0,0,0,0,0,0
2,6,591.73,-5.74,0,592.38,-4.11,0,CP,1.8,171.7,1.3,1.3,1.3,7.22481,2.36403,0,0,0,0,0,0,0,0,0
2,6,592.38,-4.11,0,594.66,-3.13,0,CP,2.5,174.2,1.3,1.3,1.3,10.2173,3.34321,0,0,0,0,0,0,0,0,0
2,6,594.66,-3.13,0,596.62,-1.82,0,BP,2.4,176.6,1.3,1.3,1.3,9.67456,3.16561,0,0,0,0,0,0,0,0,0
2,7,596.62,-1.82,0,597.93,0.79,0,CP,2.9,179.5,1.3,1.6,1.5,13.5165,4.98658,0,0,0,0,0,0,0,0,0
2,7,597.93,0.79,0,598.25,2.09,0,CP,1.3,180.8,1.6,1.6,1.6,6.9106,2.82491,0,0,0,0,0,0,0,0,0
2,7,598.25,2.09,0,599.88,3.4,0,CP,2.1,182.9,1.6,1.6,1.6,10.732,4.38704,0,0,0,0,0,0,0,0,0
2,7,599.88,3.4,0,601.51,4.7,0,CP,2.1,185,1.6,1.6,1.6,10.7321,4.38705,0,0,0,0,0,0,0,0,0
2,7,601.51,4.7,0,603.15,6.01,0,CP,2.1,187.1,1.6,1.6,1.6,10.7318,4.38694,0,0,0,0,0,0,0,0,0
2,7,603.15,6.01,0,603.8,6.66,0,CP,0.9,188,1.6,1.6,1.6,4.74073,1.93792,0,0,0,0,0,0,0,0,0
2,7,603.8,6.66,0,605.43,8.62,0,CP,2.5,190.6,1.6,1.6,1.6,13.0904,5.35111,0,0,0,0,0,0,0,0,0
2,7,605.43,8.62,0,609.02,8.94,0,CP,3.6,194.2,1.6,1.6,1.6,18.5125,7.56755,0,0,0,0,0,0,0,0,0
2,7,609.02,8.94,0,612.28,9.27,0,CP,3.3,197.4,1.6,1.6,1.6,16.8443,6.8856,0,0,0,0,0,0,0,0,0
2,7,612.28,9.27,0,615.54,9.27,0,CP,3.3,200.7,1.6,1.6,1.6,16.7607,6.85143,0,0,0,0,0,0,0,0,0
2,7,615.54,9.27,0,617.83,8.94,0,CP,2.3,203,1.6,1.6,1.6,11.8514,4.84462,0,0,0,0,0,0,0,0,0
2,7,617.83,8.94,0,620.11,8.94,0,EP,2.3,205.3,1.6,1.6,1.6,11.7323,4.79592,0,0,0,0,0,0,0,0,0
2,7,596.62,-1.82,0,598.9,-3.46,0,CP,2.8,179.4,1.3,1.3,1.3,11.5411,3.77636,0,0,0,0,0,0,0,0,0
2,7,598.9,-3.46,0,599.56,-4.43,0,CP,1.2,180.5,1.3,1.3,1.3,4.83716,1.58277,0,0,0,0,0,0,0,0,0
2,7,599.56,-4.43,0,601.84,-5.09,0,CP,2.4,182.9,1.3,1.3,1.3,9.76722,3.19593,0,0,0,0,0,0,0,0,0
2,7,601.84,-5.09,0,604.13,-5.74,0,CP,2.4,185.3,1.3,1.3,1.3,9.76698,3.19585,0,0,0,0,0,0,0,0,0
2,7,604.13,-5.74,0,605.76,-6.07,0,CP,1.7,186.9,1.3,1.3,1.3,6.84069,2.23834,0,0,0,0,0,0,0,0,0
2,7,605.76,-6.07,0,607.39,-6.07,0,CP,1.6,188.6,1.3,1.3,1.3,6.70834,2.19503,0,0,0,0,0,0,0,0,0
2,7,607.39,-6.07,0,611.3,-6.39,0,CP,3.9,192.5,1.3,1.3,1.3,16.1548,5.28602,0,0,0,0,0,0,0,0,0
2,7,611.3,-6.39,0,612.61,-6.39,0,CP,1.3,193.8,1.3,1.3,1.3,5.36667,1.75603,0,0,0,0,0,0,0,0,0
2,7,612.61,-6.39,0,614.57,-5.09,0,CP,2.4,196.2,1.3,1.3,1.3,9.67437,3.16555,0,0,0,0,0,0,0,0,0
2,7,614.57,-5.09,0,615.54,-3.46,0,CP,1.9,198.1,1.3,1.3,1.3,7.82293,2.55974,0,0,0,0,0,0,0,0,0
2,7,615.54,-3.46,0,616.85,-2.15,0,CP,1.8,199.9,1.3,1.3,1.3,7.58911,2.48323,0,0,0,0,0,0,0,0,0
2,7,616.85,-2.15,0,616.85,-1.17,0,EP,1,200.9,1.3,1.3,1.3,4.02482,1.31696,0,0,0,0,0,0,0,0,0
2,6,584.55,-24.01,0,584.87,-25.32,0,CP,1.3,150.7,1.3,1.3,1.3,5.5316,1.80999,0,0,0,0,0,0,0,0,0
2,6,584.87,-25.32,0,587.48,-25.32,0,CP,2.6,153.3,1.3,1.3,1.3,10.7328,3.51189,0,0,0,0,0,0,0,0,0
2,6,587.48,-25.32,0,588.79,-25.32,0,CP,1.3,154.6,1.3,1.3,1.3,5.36642,1.75595,0,0,0,0,0,0,0,0,0
2,6,588.79,-25.32,0,591.4,-24.99,0,CP,2.6,157.3,1.3,1.3,1.3,10.8164,3.53922,0,0,0,0,0,0,0,0,0
2,6,591.4,-24.99,0,592.05,-24.34,0,CP,0.9,158.2,1.3,1.3,1.3,3.79454,1.24161,0,0,0,0,0,0,0,0,0
2,6,592.05,-24.34,0,593.36,-23.36,0,CP,1.6,159.8,1.3,1.3,1.3,6.70823,2.195,0,0,0,0,0,0,0,0,0
2,6,593.36,-23.36,0,595.32,-23.03,0,CP,2,161.8,1.3,1.3,1.3,8.16055,2.67021,0,0,0,0,0,0,0,0,0
2,6,595.32,-23.03,0,596.29,-22.71,0,CP,1,162.8,1.3,1.3,1.3,4.24271,1.38826,0,0,0,0,0,0,0,0,0
2,6,596.29,-22.71,0,597.6,-22.71,0,CP,1.3,164.2,1.3,1.3,1.3,5.36617,1.75586,0,0,0,0,0,0,0,0,0
2,6,597.6,-22.71,0,598.9,-22.71,0,CP,1.3,165.5,1.3,1.3,1.3,5.36667,1.75603,0,0,0,0,0,0,0,0,0
2,6,598.9,-22.71,0,600.21,-22.38,0,CP,1.3,166.8,1.3,1.3,1.3,5.53134,1.80991,0,0,0,0,0,0,0,0,0
2,6,600.21,-22.38,0,601.19,-21.07,0,CP,1.6,168.4,1.3,1.3,1.3,6.70814,2.19497,0,0,0,0,0,0,0,0,0
2,6,601.19,-21.07,0,603.47,-20.75,0,CP,2.3,170.7,1.3,1.3,1.3,9.48652,3.10408,0,0,0,0,0,0,0,0,0
2,6,603.47,-20.75,0,607.71,-21.07,0,CP,4.3,175,1.3,1.3,1.3,17.4925,5.7237,0,0,0,0,0,0,0,0,0
2,6,607.71,-21.07,0,610.65,-21.4,0,CP,3,177.9,1.3,1.3,1.3,12.1488,3.97521,0,0,0,0,0,0,0,0,0
2,6,610.65,-21.4,0,611.3,-21.07,0,CP,0.7,178.7,1.3,1.3,1.3,2.99981,0.981567,0,0,0,0,0,0,0,0,0
2,6,611.3,-21.07,0,611.96,-20.75,0,CP,0.7,179.4,1.3,1.3,1.3,3.00003,0.98164,0,0,0,0,0,0,0,0,0
2,6,611.96,-20.75,0,612.61,-20.1,0,EP,0.9,180.3,1.3,1.3,1.3,3.79474,1.24168,0,0,0,0,0,0,0,0,0
2,5,579.33,-36.08,0,583.57,-36.08,0,CP,4.2,138.9,1.3,1.3,1.3,17.4407,5.70676,0,0,0,0,0,0,0,0,0
2,5,583.57,-36.08,0,584.22,-35.43,0,CP,0.9,139.8,1.3,1.3,1.3,3.79472,1.24167,0,0,0,0,0,0,0,0,0
2,5,584.22,-35.43,0,587.48,-34.78,0,CP,3.3,143.1,1.3,1.3,1.3,13.6819,4.47684,0,0,0,0,0,0,0,0,0
2,5,587.48,-34.78,0,588.79,-34.45,0,CP,1.3,144.5,1.3,1.3,1.3,5.53158,1.80999,0,0,0,0,0,0,0,0,0
2,5,588.79,-34.45,0,590.42,-33.8,0,CP,1.8,146.2,1.3,1.3,1.3,7.22485,2.36404,0,0,0,0,0,0,0,0,0
2,5,590.42,-33.8,0,592.38,-33.15,0,CP,2.1,148.3,1.3,1.3,1.3,8.48494,2.77636,0,0,0,0,0,0,0,0,0
2,5,592.38,-33.15,0,594.01,-32.49,0,CP,1.8,150.1,1.3,1.3,1.3,7.22482,2.36403,0,0,0,0,0,0,0,0,0
2,5,594.01,-32.49,0,596.62,-32.17,0,CP,2.6,152.7,1.3,1.3,1.3,10.8164,3.53922,0,0,0,0,0,0,0,0,0
2,5,596.62,-32.17,0,598.58,-31.84,0,CP,2,154.7,1.3,1.3,1.3,8.16079,2.67029,0,0,0,0,0,0,0,0,0
2,5,598.58,-31.84,0,600.54,-32.49,0,CP,2.1,156.7,1.3,1.3,1.3,8.48494,2.77636,0,0,0,0,0,0,0,0,0
2,5,600.54,-32.49,0,602.17,-33.8,0,CP,2.1,158.8,1.3,1.3,1.3,8.59052,2.8109,0,0,0,0,0,0,0,0,0
2,5,602.17,-33.8,0,604.13,-35.43,0,CP,2.5,161.4,1.3,1.3,1.3,10.4784,3.42864,0,0,0,0,0,0,0,0,0
2,5,604.13,-35.43,0,605.43,-37.06,0,CP,2.1,163.5,1.3,1.3,1.3,8.59047,2.81088,0,0,0,0,0,0,0,0,0
2,5,605.43,-37.06,0,608.04,-39.02,0,CP,3.3,166.7,1.3,1.3,1.3,13.4161,4.38986,0,0,0,0,0,0,0,0,0
2,5,608.04,-39.02,0,609.35,-39.35,0,CP,1.3,168.1,1.3,1.3,1.3,5.5316,1.80999,0,0,0,0,0,0,0,0,0
2,5,609.35,-39.35,0,610.98,-39.67,0,BP,1.7,169.7,1.3,1.3,1.3,6.84093,2.23842,0,0,0,0,0,0,0,0,0
2,6,610.98,-39.67,0,612.28,-38.37,0,CP,1.8,171.6,1.3,1,1.1,6.66924,1.91568,0,0,0,0,0,0,0,0,0
2,6,612.28,-38.37,0,613.59,-37.71,0,CP,1.5,173.1,1,1,1,4.50415,1.1064,0,0,0,0,0,0,0,0,0
2,6,613.59,-37.71,0,614.57,-36.08,0,CP,1.9,175,1,1,1,5.87266,1.44256,0,0,0,0,0,0,0,0,0
2,6,614.57,-36.08,0,615.22,-35.1,0,CP,1.2,176.1,1,1,1,3.63141,0.892019,0,0,0,0,0,0,0,0,0
2,6,615.22,-35.1,0,617.5,-34.78,0,CP,2.3,178.4,1,1,1,7.12163,1.74936,0,0,0,0,0,0,0,0,0
2,6,617.5,-34.78,0,619.79,-34.78,0,CP,2.3,180.7,1,1,1,7.05006,1.73177,0,0,0,0,0,0,0,0,0
2,6,619.79,-34.78,0,620.44,-34.78,0,EP,0.7,181.4,1,1,1,2.01441,0.494819,0,0,0,0,0,0,0,0,0
2,6,610.98,-39.67,0,610,-41.3,0,CP,1.9,171.6,1.3,1.3,1.3,7.8228,2.5597,0,0,0,0,0,0,0,0,0
2,6,610,-41.3,0,610.65,-42.28,0,CP,1.2,172.8,1.3,1.3,1.3,4.83716,1.58277,0,0,0,0,0,0,0,0,0
2,6,610.65,-42.28,0,610.98,-44.57,0,CP,2.3,175.1,1.3,1.3,1.3,9.48665,3.10413,0,0,0,0,0,0,0,0,0
2,6,610.98,-44.57,0,610.98,-46.2,0,CP,1.6,176.8,1.3,1.3,1.3,6.70803,2.19493,0,0,0,0,0,0,0,0,0
2,6,610.98,-46.2,0,611.96,-46.85,0,CP,1.2,177.9,1.3,1.3,1.3,4.83718,1.58277,0,0,0,0,0,0,0,0,0
2,6,611.96,-46.85,0,612.61,-46.85,0,CP,0.7,178.6,1.3,1.3,1.3,2.68334,0.878014,0,0,0,0,0,0,0,0,0
2,6,612.61,-46.85,0,613.59,-47.18,0,CP,1,179.6,1.3,1.3,1.3,4.24247,1.38818,0,0,0,0,0,0,0,0,0
2,6,613.59,-47.18,0,613.91,-47.83,0,CP,0.7,180.4,1.3,1.3,1.3,2.99995,0.981613,0,0,0,0,0,0,0,0,0
2,6,613.91,-47.83,0,615.22,-48.48,0,EP,1.5,181.8,1.3,1.3,1.3,5.99984,1.96321,0,0,0,0,0,0,0,0,0
2,3,517.66,-27.93,0,517.99,-25.32,0,CP,2.6,68.2,1,1,1,8.11999,1.99459,0,0,0,0,0,0,0,0,0
2,3,517.99,-25.32,0,518.31,-22.71,0,CP,2.6,70.8,1,1,1,8.11997,1.99459,0,0,0,0,0,0,0,0,0
2,3,518.31,-22.71,0,518.31,-20.42,0,CP,2.3,73.1,1,1,1,7.05013,1.73179,0,0,0,0,0,0,0,0,0
2,3,518.31,-20.42,0,519.62,-18.14,0,CP,2.6,75.7,1,1,1,8.11998,1.99459,0,0,0,0,0,0,0,0,0
2,3,519.62,-18.14,0,520.27,-16.83,0,CP,1.5,77.2,1,1,1,4.50419,1.10641,0,0,0,0,0,0,0,0,0
2,3,520.27,-16.83,0,521.9,-14.55,0,CP,2.8,80,1,1,1,8.66383,2.12818,0,0,0,0,0,0,0,0,0
2,3,521.9,-14.55,0,523.53,-12.92,0,CP,2.3,82.3,1,1,1,7.12186,1.74941,0,0,0,0,0,0,0,0,0
2,3,523.53,-12.92,0,525.17,-11.29,0,CP,2.3,84.6,1,1,1,7.12158,1.74934,0,0,0,0,0,0,0,0,0
2,3,525.17,-11.29,0,526.8,-9.65,0,CP,2.3,86.9,1,1,1,7.12173,1.74938,0,0,0,0,0,0,0,0,0
2,3,526.8,-9.65,0,527.78,-8.68,0,CP,1.4,88.3,1,1,1,4.27297,1.04961,0,0,0,0,0,0,0,0,0
2,3,527.78,-8.68,0,528.75,-7.04,0,CP,1.9,90.2,1,1,1,5.87278,1.44259,0,0,0,0,0,0,0,0,0
2,3,528.75,-7.04,0,529.08,-5.74,0,CP,1.3,91.5,1,1,1,4.15265,1.02006,0,0,0,0,0,0,0,0,0
2,3,529.08,-5.74,0,530.06,-3.78,0,CP,2.2,93.7,1,1,1,6.7562,1.65959,0,0,0,0,0,0,0,0,0
2,3,530.06,-3.78,0,531.69,-0.85,0,CP,3.4,97.1,1,1,1,10.3694,2.54713,0,0,0,0,0,0,0,0,0
2,3,531.69,-0.85,0,532.34,0.79,0,CP,1.8,98.8,1,1,1,5.42367,1.33227,0,0,0,0,0,0,0,0,0
2,3,532.34,0.79,0,533.32,1.77,0,CP,1.4,100.2,1,1,1,4.27299,1.04962,0,0,0,0,0,0,0,0,0
2,3,533.32,1.77,0,534.63,1.77,0,CP,1.3,101.5,1,1,1,4.02882,0.989638,0,0,0,0,0,0,0,0,0
2,3,534.63,1.77,0,535.93,2.74,0,CP,1.6,103.2,1,1,1,5.03564,1.23695,0,0,0,0,0,0,0,0,0
2,3,535.93,2.74,0,538.22,3.72,0,CP,2.5,105.7,1,1,1,7.67041,1.88416,0,0,0,0,0,0,0,0,0
2,3,538.22,3.72,0,539.52,5.03,0,CP,1.8,107.5,1,1,1,5.69736,1.3995,0,0,0,0,0,0,0,0,0
2,3,539.52,5.03,0,540.5,6.01,0,CP,1.4,108.9,1,1,1,4.27311,1.04965,0,0,0,0,0,0,0,0,0
2,3,540.5,6.01,0,541.15,8.29,0,CP,2.4,111.3,1,1,1,7.33221,1.80108,0,0,0,0,0,0,0,0,0
2,3,541.15,8.29,0,541.81,10.25,0,CP,2.1,113.3,1,1,1,6.36982,1.56468,0,0,0,0,0,0,0,0,0
2,3,541.81,10.25,0,542.78,11.55,0,CP,1.6,115,1,1,1,5.03589,1.23702,0,0,0,0,0,0,0,0,0
2,3,542.78,11.55,0,544.09,13.51,0,CP,2.4,117.3,1,1,1,7.26272,1.78401,0,0,0,0,0,0,0,0,0
2,3,544.09,13.51,0,544.74,15.14,0,CP,1.8,119.1,1,1,1,5.4237,1.33228,0,0,0,0,0,0,0,0,0
2,3,544.74,15.14,0,545.39,15.47,0,CP,0.7,119.8,1,1,1,2.25216,0.553219,0,0,0,0,0,0,0,0,0
2,3,545.39,15.47,0,545.72,16.45,0,CP,1,120.8,1,1,1,3.18495,0.78235,0,0,0,0,0,0,0,0,0
2,3,545.72,16.45,0,546.37,17.43,0,CP,1.2,122,1,1,1,3.63131,0.891993,0,0,0,0,0,0,0,0,0
2,3,546.37,17.43,0,548.33,19.06,0,BP,2.5,124.5,1,1,1,7.86624,1.93226,0,0,0,0,0,0,0,0,0
2,4,548.33,19.06,0,546.7,19.38,0,CP,1.7,126.2,1,1,1,5.13556,1.2615,0,0,0,0,0,0,0,0,0
2,4,546.7,19.38,0,546.7,21.02,0,CP,1.6,127.8,1,1,1,5.03579,1.23699,0,0,0,0,0,0,0,0,0
2,4,546.7,21.02,0,546.7,23.3,0,CP,2.3,130.1,1,1,1,7.05013,1.73179,0,0,0,0,0,0,0,0,0
2,4,546.7,23.3,0,546.7,25.26,0,CP,2,132.1,1,1,1,6.04297,1.48439,0,0,0,0,0,0,0,0,0
2,4,546.7,25.26,0,547.35,27.87,0,CP,2.7,134.8,1,1,1,8.30523,2.0401,0,0,0,0,0,0,0,0,0
2,4,547.35,27.87,0,547.35,28.85,0,CP,1,135.8,1,1.3,1.1,3.57177,1.01594,0,0,0,0,0,0,0,0,0
2,4,547.35,28.85,0,548.66,30.48,0,CP,2.1,137.8,1.3,1.3,1.3,8.59062,2.81094,0,0,0,0,0,0,0,0,0
2,4,548.66,30.48,0,549.96,31.78,0,CP,1.8,139.7,1.3,1.3,1.3,7.58911,2.48323,0,0,0,0,0,0,0,0,0
2,4,549.96,31.78,0,551.59,32.11,0,CP,1.7,141.4,1.3,1.3,1.3,6.84118,2.2385,0,0,0,0,0,0,0,0,0
2,4,551.59,32.11,0,553.55,32.11,0,CP,2,143.3,1.3,1.3,1.3,8.04951,2.63388,0,0,0,0,0,0,0,0,0
2,4,553.55,32.11,0,554.53,32.76,0,CP,1.2,144.5,1.3,1.3,1.3,4.83738,1.58284,0,0,0,0,0,0,0,0,0
2,4,554.53,32.76,0,555.51,34.72,0,CP,2.2,146.7,1.3,1.3,1.3,8.99965,2.94477,0,0,0,0,0,0,0,0,0
2,4,555.51,34.72,0,556.49,37.98,0,CP,3.4,150.1,1.3,1.3,1.3,14.0069,4.58319,0,0,0,0,0,0,0,0,0
2,4,556.49,37.98,0,558.12,38.63,0,CP,1.8,151.8,1.3,1.3,1.3,7.22459,2.36396,0,0,0,0,0,0,0,0,0
2,4,558.12,38.63,0,558.77,39.61,0,CP,1.2,153,1.3,1.3,1.3,4.83731,1.58282,0,0,0,0,0,0,0,0,0
2,4,558.77,39.61,0,558.77,41.24,0,CP,1.6,154.6,1.3,1.3,1.3,6.70804,2.19494,0,0,0,0,0,0,0,0,0
2,4,558.77,41.24,0,558.77,43.86,0,CP,2.6,157.3,1.3,1.3,1.3,10.7329,3.51191,0,0,0,0,0,0,0,0,0
2,4,558.77,43.86,0,558.77,45.81,0,CP,2,159.2,1.3,1.3,1.3,8.04965,2.63392,0,0,0,0,0,0,0,0,0
2,4,558.77,45.81,0,558.77,47.12,0,CP,1.3,160.5,1.3,1.3,1.3,5.36644,1.75595,0,0,0,0,0,0,0,0,0
2,4,558.77,47.12,0,558.77,48.42,0,CP,1.3,161.8,1.3,1.3,1.3,5.36644,1.75595,0,0,0,0,0,0,0,0,0
2,4,558.77,48.42,0,558.45,50.05,0,CP,1.7,163.5,1.3,1.3,1.3,6.84092,2.23841,0,0,0,0,0,0,0,0,0
2,4,558.45,50.05,0,558.45,52.34,0,CP,2.3,165.8,1.3,1.3,1.3,9.39125,3.07291,0,0,0,0,0,0,0,0,0
2,4,558.45,52.34,0,558.45,54.3,0,CP,2,167.7,1.3,1.3,1.3,8.04966,2.63393,0,0,0,0,0,0,0,0,0
2,4,558.45,54.3,0,559.75,56.25,0,CP,2.4,170.1,1.3,1.3,1.3,9.67462,3.16563,0,0,0,0,0,0,0,0,0
2,4,559.75,56.25,0,563.01,57.56,0,CP,3.5,173.6,1.3,1.3,1.3,14.4494,4.72799,0,0,0,0,0,0,0,0,0
2,4,563.01,57.56,0,563.99,60.5,0,EP,3.1,176.7,1.3,1.3,1.3,12.7276,4.16459,0,0,0,0,0,0,0,0,0
2,4,548.33,19.06,0,549.96,19.06,0,CP,1.6,126.2,1,1,1,5.03565,1.23696,0,0,0,0,0,0,0,0,0
2,4,549.96,19.06,0,550.62,19.38,0,CP,0.7,126.9,1,1,1,2.25216,0.553219,0,0,0,0,0,0,0,0,0
2,4,550.62,19.38,0,552.9,19.71,0,CP,2.3,129.2,1,1,1,7.12163,1.74936,0,0,0,0,0,0,0,0,0
2,4,552.9,19.71,0,556.16,20.69,0,CP,3.4,132.6,1,1,1,10.5151,2.58293,0,0,0,0,0,0,0,0,0
2,4,556.16,20.69,0,557.14,22.32,0,CP,1.9,134.5,1,1,1,5.87278,1.44259,0,0,0,0,0,0,0,0,0
2,4,557.14,22.32,0,557.79,23.3,0,CP,1.2,135.7,1,1,1,3.63131,0.891993,0,0,0,0,0,0,0,0,0
2,4,557.79,23.3,0,560.08,23.63,0,CP,2.3,138,1,1,1,7.12182,1.7494,0,0,0,0,0,0,0,0,0
